"germplasmName","MWgroup","Institute","FullSampleName"
"F4R27P03","GS_C1a","NRCRI","F4R27P03:250593212"
"F2R14P05","GS_C1a","NRCRI","F2R14P05:250593087"
"F3R11P08","GS_C1a","NRCRI","F3R11P08:250593042"
"F135P014","GS_C1a","NRCRI","F135P014:250592968"
"F135P013","GS_C1a","NRCRI","F135P013:250592960"
"F25R6P06","GS_C1a","NRCRI","F25R6P06:250591441"
"F152P003","GS_C1a","NRCRI","F152P003:250597139"
"F114P017","GS_C1a","NRCRI","F114P017:250590078"
"F19R18P05","GS_C1a","NRCRI","F19R18P05:250591189"
"F7R17P03","GS_C1a","NRCRI","F7R17P03:250593371"
"F6R23P06","GS_C1a","NRCRI","F6R23P06:250593240"
"F66P002","GS_C1a","NRCRI","F66P002:250589763"
"F9R4P02","GS_C1a","NRCRI","F9R4P02:250593319"
"F5R18P06","GS_C1a","NRCRI","F5R18P06:250593238"
"F79P015","GS_C1a","NRCRI","F79P015:250589910"
"F5R16P05","GS_C1a","NRCRI","F5R16P05:250593245"
"F13R22P06","GS_C1a","NRCRI","F13R22P06:250593562"
"F8R1P02","GS_C1a","NRCRI","F8R1P02:250593332"
"F23P001","GS_C1a","NRCRI","F23P001:250589749"
"F157P003","GS_C1a","NRCRI","F157P003:250597108"
"F146P005","GS_C1a","NRCRI","F146P005:250597027"
"F6R23P01","GS_C1a","NRCRI","F6R23P01:250593200"
"F141P006","GS_C1a","NRCRI","F141P006:250597008"
"F123P001","GS_C1a","NRCRI","F123P001:250592817"
"F11R6P04","GS_C1a","NRCRI","F11R6P04:250593507"
"F99P003","GS_C1a","NRCRI","F99P003:250589882"
"F9R24P08","GS_C1a","NRCRI","F9R24P08:250593417"
"F120P014","GS_C1a","NRCRI","F120P014:250592800"
"F142P004","GS_C1a","NRCRI","F142P004:250597017"
"F138P016","GS_C1a","NRCRI","F138P016:250597044"
"F11R22P06","GS_C1a","NRCRI","F11R22P06:250593461"
"F21R2P05","GS_C1a","NRCRI","F21R2P05:250591183"
"F4R22P08","GS_C1a","NRCRI","F4R22P08:250593251"
"F4P003","GS_C1a","NRCRI","F4P003:250589613"
"F10R1P02","GS_C1a","NRCRI","F10R1P02:250593433"
"F9R24P06","GS_C1a","NRCRI","F9R24P06:250593496"
"F123P003","GS_C1a","NRCRI","F123P003:250592833"
"F80P001","GS_C1a","NRCRI","F80P001:250589934"
"F147P002","GS_C1a","NRCRI","F147P002:250597051"
"F2R14P06","GS_C1a","NRCRI","F2R14P06:250593095"
"F71P001","GS_C1a","NRCRI","F71P001:250589827"
"F12R3P06","GS_C1a","NRCRI","F12R3P06:250593494"
"F9R4P03","GS_C1a","NRCRI","F9R4P03:250593327"
"F75P004","GS_C1a","NRCRI","F75P004:250589828"
"F136P007","GS_C1a","NRCRI","F136P007:250592961"
"F2R20P06","GS_C1a","NRCRI","F2R20P06:250593080"
"F21P003","GS_C1a","NRCRI","F21P003:250589741"
"F119P009","GS_C1a","NRCRI","F119P009:250592813"
"F25R8P05","GS_C1a","NRCRI","F25R8P05:250591410"
"F1P023","GS_C1a","NRCRI","F1P023:250589695"
"F120P007","GS_C1a","NRCRI","F120P007:250592839"
"F140P004","GS_C1a","NRCRI","F140P004:250596990"
"F3P027","GS_C1a","NRCRI","F3P027:250589683"
"F29R23P08","GS_C1a","NRCRI","F29R23P08:250591517"
"F135P008","GS_C1a","NRCRI","F135P008:250592920"
"F22R15P05","GS_C1a","NRCRI","F22R15P05:250591346"
"F26R25P07","GS_C1a","NRCRI","F26R25P07:250591390"
"F13R16P03","GS_C1a","NRCRI","F13R16P03:250593569"
"F138P006","GS_C1a","NRCRI","F138P006:250593003"
"F136P008","GS_C1a","NRCRI","F136P008:250592969"
"F136P002","GS_C1a","NRCRI","F136P002:250592921"
"F135P012","GS_C1a","NRCRI","F135P012:250592952"
"F6R28P08","GS_C1a","NRCRI","F6R28P08:250593329"
"F10R1P04","GS_C1a","NRCRI","F10R1P04:250593449"
"F13R22P07","GS_C1a","NRCRI","F13R22P07:250593570"
"F18R27P01","GS_C1a","NRCRI","F18R27P01:250591218"
"F17R25P02","GS_C1a","NRCRI","F17R25P02:250593716"
"F15R24P02","GS_C1a","NRCRI","F15R24P02:250593590"
"F24P006","GS_C1a","NRCRI","F24P006:250589813"
"F17R25P01","GS_C1a","NRCRI","F17R25P01:250593708"
"F14R28P04","GS_C1a","NRCRI","F14R28P04:250593573"
"F141P007","GS_C1a","NRCRI","F141P007:250597016"
"F120P010","GS_C1a","NRCRI","F120P010:250592863"
"F27R11P04","GS_C1a","NRCRI","F27R11P04:250591430"
"F8R20P02","GS_C1a","NRCRI","F8R20P02:250593382"
"F226P014","GS_C1a","NRCRI","F226P014:250597262"
"F137P002","GS_C1a","NRCRI","F137P002:250593001"
"F23R27P01","GS_C1a","NRCRI","F23R27P01:250591270"
"F9R23P03","GS_C1a","NRCRI","F9R23P03:250593376"
"FI49P001","GS_C1a","NRCRI","FI49P001:250597067"
"F7R3P01","GS_C1a","NRCRI","F7R3P01:250593322"
"F17R16P01","GS_C1a","NRCRI","F17R16P01:250593675"
"F5R16P10","GS_C1a","NRCRI","F5R16P10:250593190"
"F39P003","GS_C1a","NRCRI","F39P003:250589745"
"F16R18P13","GS_C1a","NRCRI","F16R18P13:250593729"
"F119P022","GS_C1a","NRCRI","F119P022:250592822"
"F1P036","GS_C1a","NRCRI","F1P036:250589609"
"F21R24P01","GS_C1a","NRCRI","F21R24P01:250591161"
"F3R25P01","GS_C1a","NRCRI","F3R25P01:250593114"
"F157P001","GS_C1a","NRCRI","F157P001:250597187"
"F82P002","GS_C1a","NRCRI","F82P002:250589871"
"F15R26P08","GS_C1a","NRCRI","F15R26P08:250593726"
"F146P003","GS_C1a","NRCRI","F146P003:250597011"
"F7R2P03","GS_C1a","NRCRI","F7R2P03:250593353"
"F13R2P07","GS_C1a","NRCRI","F13R2P07:250593600"
"F68P001","GS_C1a","NRCRI","F68P001:250589795"
"F1P019","GS_C1a","NRCRI","F1P019:250589663"
"F22R23P07","GS_C1a","NRCRI","F22R23P07:250591331"
"F7R7P07","GS_C1a","NRCRI","F7R7P07:250593339"
"F7R17P05","GS_C1a","NRCRI","F7R17P05:250593292"
"F25R1P07","GS_C1a","NRCRI","F25R1P07:250591385"
"F27R11P09","GS_C1a","NRCRI","F27R11P09:250591470"
"F118P013","GS_C1a","NRCRI","F118P013:250590002"
"F141P004","GS_C1a","NRCRI","F141P004:250596992"
"F3P006","GS_C1a","NRCRI","F3P006:250589610"
"F3R23P01","GS_C1a","NRCRI","F3R23P01:250593050"
"F24R20P08","GS_C1a","NRCRI","F24R20P08:250591327"
"F133P001","GS_C1a","NRCRI","F133P001:250592911"
"F3P038","GS_C1a","NRCRI","F3P038:250589676"
"F14R24P02","GS_C1a","NRCRI","F14R24P02:250593611"
"F182P001","GS_C1a","NRCRI","F182P001:250597112"
"F118P012","GS_C1a","NRCRI","F118P012:250589994"
"F114P002","GS_C1a","NRCRI","F114P002:250590053"
"F82P005","GS_C1a","NRCRI","F82P005:250589903"
"F1P007","GS_C1a","NRCRI","F1P007:250589662"
"F77P001","GS_C1a","NRCRI","F77P001:250589868"
"F11R24P02","GS_C1a","NRCRI","F11R24P02:250593493"
"F140P013","GS_C1a","NRCRI","F140P013:250597062"
"F2R14P09","GS_C1a","NRCRI","F2R14P09:250593119"
"F25R24P01","GS_C1a","NRCRI","F25R24P01:250591442"
"F13R26P01","GS_C1a","NRCRI","F13R26P01:250593586"
"F25R24P09","GS_C1a","NRCRI","F25R24P09:250591411"
"F140P001","GS_C1a","NRCRI","F140P001:250597061"
"F16R18P10","GS_C1a","NRCRI","F16R18P10:250593705"
"F10R26P05","GS_C1a","NRCRI","F10R26P05:250593443"
"F28R15P03","GS_C1a","NRCRI","F28R15P03:250591521"
"F23R3P08","GS_C1a","NRCRI","F23R3P08:250591308"
"F1R14P08","GS_C1a","NRCRI","F1R14P08:250593109"
"F14R12P08","GS_C1a","NRCRI","F14R12P08:250593579"
"F79P008","GS_C1a","NRCRI","F79P008:250589949"
"F18R5P02","GS_C1a","NRCRI","F18R5P02:250593749"
"F141P010","GS_C1a","NRCRI","F141P010:250597040"
"F79P009","GS_C1a","NRCRI","F79P009:250589862"
"F17R12P07","GS_C1a","NRCRI","F17R12P07:250593738"
"F214P003","GS_C1a","NRCRI","F214P003:250597161"
"F118P007","GS_C1a","NRCRI","F118P007:250590049"
"F27R11P10","GS_C1a","NRCRI","F27R11P10:250591478"
"F132P002","GS_C1a","NRCRI","F132P002:250592998"
"F3P031","GS_C1a","NRCRI","F3P031:250589620"
"F11R24P04","GS_C1a","NRCRI","F11R24P04:250593509"
"F29R9P01","GS_C1a","NRCRI","F29R9P01:250591530"
"F7R2P10","GS_C1a","NRCRI","F7R2P10:250593314"
"F145P004","GS_C1a","NRCRI","F145P004:250597066"
"F11R13P04","GS_C1a","NRCRI","F11R13P04:250593444"
"F6R23P05","GS_C1a","NRCRI","F6R23P05:250593232"
"F23R3P04","GS_C1a","NRCRI","F23R3P04:250591276"
"F127P003","GS_C1a","NRCRI","F127P003:250592828"
"F1P024","GS_C1a","NRCRI","F1P024:250589608"
"F25R1P02","GS_C1a","NRCRI","F25R1P02:250591440"
"F6R21P06","GS_C1a","NRCRI","F6R21P06:250593176"
"F120P006","GS_C1a","NRCRI","F120P006:250592831"
"F5R16P06","GS_C1a","NRCRI","F5R16P06:250593253"
"F22R13P04","GS_C1a","NRCRI","F22R13P04:250591274"
"F26R19P03","GS_C1a","NRCRI","F26R19P03:250591468"
"F140P014","GS_C1a","NRCRI","F140P014:250596975"
"F9R4P05","GS_C1a","NRCRI","F9R4P05:250593343"
"F3R23P06","GS_C1a","NRCRI","F3R23P06:250593090"
"F17R20P01","GS_C1a","NRCRI","F17R20P01:250593739"
"F8R14P10","GS_C1a","NRCRI","F8R14P10:250593334"
"F22R3P01","GS_C1a","NRCRI","F22R3P01:250591265"
"F10R12P04","GS_C1a","NRCRI","F10R12P04:250593482"
"F78P001","GS_C1a","NRCRI","F78P001:250589876"
"F17R12P03","GS_C1a","NRCRI","F17R12P03:250593706"
"F37P005","GS_C1a","NRCRI","F37P005:250589800"
"F149P002","GS_C1a","NRCRI","F149P002:250597099"
"F31P001","GS_C1a","NRCRI","F31P001:250589743"
"F4P005","GS_C1a","NRCRI","F4P005:250589629"
"F4P011","GS_C1a","NRCRI","F4P011:250589677"
"F3R25P04","GS_C1a","NRCRI","F3R25P04:250593162"
"F76P001","GS_C1a","NRCRI","F76P001:250589860"
"F75P001","GS_C1a","NRCRI","F75P001:250589804"
"F130P003","GS_C1a","NRCRI","F130P003:250592933"
"F3P029","GS_C1a","NRCRI","F3P029:250589699"
"F8R14P08","GS_C1a","NRCRI","F8R14P08:250593318"
"F14R25P07","GS_C1a","NRCRI","F14R25P07:250593620"
"F26R10P02","GS_C1a","NRCRI","F26R10P02:250591435"
"F24R20P03","GS_C1a","NRCRI","F24R20P03:250591287"
"F22R13P05","GS_C1a","NRCRI","F22R13P05:250591282"
"F179P001","GS_C1a","NRCRI","F179P001:250597104"
"F14R25P06","GS_C1a","NRCRI","F14R25P06:250593612"
"F25R8P04","GS_C1a","NRCRI","F25R8P04:250591402"
"F140P018","GS_C1a","NRCRI","F140P018:250597015"
"F10R4P03","GS_C1a","NRCRI","F10R4P03:250593473"
"F120P003","GS_C1a","NRCRI","F120P003:250592807"
"F119P030","GS_C1a","NRCRI","F119P030:250592870"
"F15R26P04","GS_C1a","NRCRI","F15R26P04:250593694"
"F5R16P04","GS_C1a","NRCRI","F5R16P04:250593237"
"F7R7P02","GS_C1a","NRCRI","F7R7P02:250593299"
"F66P001","GS_C1a","NRCRI","F66P001:250589755"
"F15R24P04","GS_C1a","NRCRI","F15R24P04:250593606"
"F130P013","GS_C1a","NRCRI","F130P013:250592918"
"F13R22P05","GS_C1a","NRCRI","F13R22P05:250593554"
"F19R4P09","GS_C1a","NRCRI","F19R4P09:250591172"
"F4P008","GS_C1a","NRCRI","F4P008:250589653"
"F7R7P04","GS_C1a","NRCRI","F7R7P04:250593315"
"F1P014","GS_C1a","NRCRI","F1P014:250589623"
"F15R29P06","GS_C1a","NRCRI","F15R29P06:250593695"
"F17R12P06","GS_C1a","NRCRI","F17R12P06:250593730"
"F6R21P08","GS_C1a","NRCRI","F6R21P08:250593192"
"F16R18P09","GS_C1a","NRCRI","F16R18P09:250593697"
"F3P019","GS_C1a","NRCRI","F3P019:250589619"
"F214P002","GS_C1a","NRCRI","F214P002:250597153"
"F84P006","GS_C1a","NRCRI","F84P006:250589896"
"F120P002","GS_C1a","NRCRI","F120P002:250592799"
"F117P008","GS_C1a","NRCRI","F117P008:250590064"
"F140P012","GS_C1a","NRCRI","F140P012:250597054"
"F79P010","GS_C1a","NRCRI","F79P010:250589870"
"F128P005","GS_C1a","NRCRI","F128P005:250592876"
"F19R18P07","GS_C1a","NRCRI","F19R18P07:250591205"
"F25R8P02","GS_C1a","NRCRI","F25R8P02:250591386"
"F42P001","GS_C1a","NRCRI","F42P001:250589786"
"F142P001","GS_C1a","NRCRI","F142P001:250596993"
"F1P017","GS_C1a","NRCRI","F1P017:250589647"
"F120P023","GS_C1a","NRCRI","F120P023:250592872"
"F226P012","GS_C1a","NRCRI","F226P012:250597246"
"F145P003","GS_C1a","NRCRI","F145P003:250597058"
"F27R14P05","GS_C1a","NRCRI","F27R14P05:250591423"
"F26R10P06","GS_C1a","NRCRI","F26R10P06:250591467"
"F103P004","GS_C1a","NRCRI","F103P004:250589915"
"F12R3P05","GS_C1a","NRCRI","F12R3P05:250593486"
"F2R12P02","GS_C1a","NRCRI","F2R12P02:250593094"
"F6R28P04","GS_C1a","NRCRI","F6R28P04:250593297"
"F39P007","GS_C1a","NRCRI","F39P007:250589777"
"F8R6P01","GS_C1a","NRCRI","F8R6P01:250593317"
"F9R23P04","GS_C1a","NRCRI","F9R23P04:250593384"
"F4R16P01","GS_C1a","NRCRI","F4R16P01:250593179"
"F138P019","GS_C1a","NRCRI","F138P019:250596973"
"F1P012","GS_C1a","NRCRI","F1P012:250589607"
"F135P003","GS_C1a","NRCRI","F135P003:250592975"
"F28R23P03","GS_C1a","NRCRI","F28R23P03:250591561"
"F103P13","GS_C1a","NRCRI","F103P13:250590011"
"F44P003","GS_C1a","NRCRI","F44P003:250589818"
"F134P001","GS_C1a","NRCRI","F134P001:250592951"
"F133P004","GS_C1a","NRCRI","F133P004:250592935"
"F26R15P07","GS_C1a","NRCRI","F26R15P07:250591444"
"F25R1P06","GS_C1a","NRCRI","F25R1P06:250591472"
"F3P030","GS_C1a","NRCRI","F3P030:250589612"
"F146P004","GS_C1a","NRCRI","F146P004:250597019"
"F209P001","GS_C1a","NRCRI","F209P001:250597129"
"F126P002","GS_C1a","NRCRI","F126P002:250592788"
"F130P007","GS_C1a","NRCRI","F130P007:250592965"
"F115P005","GS_C1a","NRCRI","F115P005:250590031"
"F130P016","GS_C1a","NRCRI","F130P016:250592942"
"F11R16P06","GS_C1a","NRCRI","F11R16P06:250593492"
"F118P001","GS_C1a","NRCRI","F118P001:250590001"
"F40P002","GS_C1a","NRCRI","F40P002:250589809"
"F99P004","GS_C1a","NRCRI","F99P004:250589890"
"F7R17P02","GS_C1a","NRCRI","F7R17P02:250593363"
"F7R2P07","GS_C1a","NRCRI","F7R2P07:250593290"
"F6R23P03","GS_C1a","NRCRI","F6R23P03:250593216"
"F13R6P01","GS_C1a","NRCRI","F13R6P01:250593616"
"F119P013","GS_C1a","NRCRI","F119P013:250592845"
"F135P004","GS_C1a","NRCRI","F135P004:250592983"
"F6R23P02","GS_C1a","NRCRI","F6R23P02:250593208"
"F27R11P05","GS_C1a","NRCRI","F27R11P05:250591438"
"F26R25P04","GS_C1a","NRCRI","F26R25P04:250591461"
"F163P003","GS_C1a","NRCRI","F163P003:250597109"
"F67P002","GS_C1a","NRCRI","F67P002:250589787"
"F1P030","GS_C1a","NRCRI","F1P030:250589656"
"F85P001","GS_C1a","NRCRI","F85P001:250589920"
"F74P001","GS_C1a","NRCRI","F74P001:250589788"
"F147P001","GS_C1a","NRCRI","F147P001:250597043"
"F117P001","GS_C1a","NRCRI","F117P001:250590008"
"F145P002","GS_C1a","NRCRI","F145P002:250597050"
"F172P018","GS_C1a","NRCRI","F172P018:250597167"
"F29R23P02","GS_C1a","NRCRI","F29R23P02:250591564"
"F21R20P01","GS_C1a","NRCRI","F21R20P01:250591192"
"F19R18P04","GS_C1a","NRCRI","F19R18P04:250591181"
"F22R15P04","GS_C1a","NRCRI","F22R15P04:250591338"
"F23R3P05","GS_C1a","NRCRI","F23R3P05:250591284"
"F24R23P10","GS_C1a","NRCRI","F24R23P10:250591408"
"F118P014","GS_C1a","NRCRI","F118P014:250590010"
"F11R22P02","GS_C1a","NRCRI","F11R22P02:250593429"
"F141P005","GS_C1a","NRCRI","F141P005:250597000"
"F25R6P01","GS_C1a","NRCRI","F25R6P01:250591401"
"F24R26P03","GS_C1a","NRCRI","F24R26P03:250591416"
"F136P009","GS_C1a","NRCRI","F136P009:250592977"
"F4P004","GS_C1a","NRCRI","F4P004:250589621"
"F6R24P09","GS_C1a","NRCRI","F6R24P09:250593233"
"F2R14P01","GS_C1a","NRCRI","F2R14P01:250593055"
"F18R15P01","GS_C1a","NRCRI","F18R15P01:250591162"
"F69P001","GS_C1a","NRCRI","F69P001:250589811"
"F15R26P05","GS_C1a","NRCRI","F15R26P05:250593702"
"F33P002","GS_C1a","NRCRI","F33P002:250589791"
"F19R18P01","GS_C1a","NRCRI","F19R18P01:250591157"
"F15R26P01","GS_C1a","NRCRI","F15R26P01:250593670"
"F3P024","GS_C1a","NRCRI","F3P024:250589659"
"F7R2P04","GS_C1a","NRCRI","F7R2P04:250593361"
"F3R23P04","GS_C1a","NRCRI","F3R23P04:250593074"
"F3R25P05","GS_C1a","NRCRI","F3R25P05:250593170"
"F15R24P07","GS_C1a","NRCRI","F15R24P07:250593630"
"F14R12P07","GS_C1a","NRCRI","F14R12P07:250593571"
"F9R20P05","GS_C1a","NRCRI","F9R20P05:250593328"
"F1R13P05","GS_C1a","NRCRI","F1R13P05:250593037"
"F19R4P01","GS_C1a","NRCRI","F19R4P01:250591203"
"F18R4P04","GS_C1a","NRCRI","F18R4P04:250593701"
"F157P004","GS_C1a","NRCRI","F157P004:250597116"
"F26R19P09","GS_C1a","NRCRI","F26R19P09:250591421"
"F3R05P02","GS_C1a","NRCRI","F3R05P02:250593112"
"F119P007","GS_C1a","NRCRI","F119P007:250592797"
"F120P024","GS_C1a","NRCRI","F120P024:250592785"
"F2R20P05","GS_C1a","NRCRI","F2R20P05:250593072"
"F37P002","GS_C1a","NRCRI","F37P002:250589776"
"F111P002","GS_C1a","NRCRI","F111P002:250590068"
"F26R19P08","GS_C1a","NRCRI","F26R19P08:250591413"
"F21R2P02","GS_C1a","NRCRI","F21R2P02:250591159"
"F2R10P03","GS_C1a","NRCRI","F2R10P03:250593038"
"F200P001","GS_C1a","NRCRI","F200P001:250597168"
"F39P005","GS_C1a","NRCRI","F39P005:250589761"
"F111P004","GS_C1a","NRCRI","F111P004:250589989"
"F29R13P10","GS_C1a","NRCRI","F29R13P10:250591540"
"F2R12P01","GS_C1a","NRCRI","F2R12P01:250593086"
"F26R19P04","GS_C1a","NRCRI","F26R19P04:250591476"
"F23R3P02","GS_C1a","NRCRI","F23R3P02:250591260"
"F2R12P07","GS_C1a","NRCRI","F2R12P07:250593039"
"F137P001","GS_C1a","NRCRI","F137P001:250592993"
"F9R20P02","GS_C1a","NRCRI","F9R20P02:250593304"
"F152P002","GS_C1a","NRCRI","F152P002:250597131"
"F7R7P06","GS_C1a","NRCRI","F7R7P06:250593331"
"F3R11P04","GS_C1a","NRCRI","F3R11P04:250593105"
"F3P009","GS_C1a","NRCRI","F3P009:250589634"
"F2R14P10","GS_C1a","NRCRI","F2R14P10:250593127"
"F4R02P02","GS_C1a","NRCRI","F4R02P02:250593226"
"F140P020","GS_C1a","NRCRI","F140P020:250597031"
"F11R24P03","GS_C1a","NRCRI","F11R24P03:250593501"
"F3R05P01","GS_C1a","NRCRI","F3R05P01:250593104"
"F17R20P02","GS_C1a","NRCRI","F17R20P02:250593747"
"F27R14P06","GS_C1a","NRCRI","F27R14P06:250591431"
"F17R16P02","GS_C1a","NRCRI","F17R16P02:250593683"
"F118P017","GS_C1a","NRCRI","F118P017:250590034"
"F22R13P02","GS_C1a","NRCRI","F22R13P02:250591258"
"F26R19P07","GS_C1a","NRCRI","F26R19P07:250591405"
"F6R28P06","GS_C1a","NRCRI","F6R28P06:250593313"
"F100P002","GS_C1a","NRCRI","F100P002:250589922"
"F82P001","GS_C1a","NRCRI","F82P001:250589863"
"F129P001","GS_C1a","NRCRI","F129P001:250592980"
"F16R18P07","GS_C1a","NRCRI","F16R18P07:250593681"
"F214P011","GS_C1a","NRCRI","F214P011:250597130"
"F18R27P03","GS_C1a","NRCRI","F18R27P03:250591139"
"F6R23P08","GS_C1a","NRCRI","F6R23P08:250593256"
"F128P008","GS_C1a","NRCRI","F128P008:250592924"
"F1R14P07","GS_C1a","NRCRI","F1R14P07:250593101"
"F21R20P03","GS_C1a","NRCRI","F21R20P03:250591208"
"F28R23P06","GS_C1a","NRCRI","F28R23P06:250591585"
"F26R25P02","GS_C1a","NRCRI","F26R25P02:250591445"
"F12R10P01","GS_C1a","NRCRI","F12R10P01:250593423"
"F143P005","GS_C1a","NRCRI","F143P005:250596978"
"F114P013","GS_C1a","NRCRI","F114P013:250590046"
"F11R22P07","GS_C1a","NRCRI","F11R22P07:250593469"
"F79P013","GS_C1a","NRCRI","F79P013:250589894"
"F8R14P07","GS_C1a","NRCRI","F8R14P07:250593310"
"F7R3P05","GS_C1a","NRCRI","F7R3P05:250593354"
"F11R24P07","GS_C1a","NRCRI","F11R24P07:250593438"
"F165P003","GS_C1a","NRCRI","F165P003:250597149"
"F9R29P03","GS_C1a","NRCRI","F9R29P03:250593464"
"F8R2P01","GS_C1a","NRCRI","F8R2P01:250593356"
"F25R24P06","GS_C1a","NRCRI","F25R24P06:250591387"
"F13R6P02","GS_C1a","NRCRI","F13R6P02:250593624"
"F4R22P10","GS_C1a","NRCRI","F4R22P10:250593172"
"F22R13P08","GS_C1a","NRCRI","F22R13P08:250591306"
"F118P003","GS_C1a","NRCRI","F118P003:250590017"
"F26R10P03","GS_C1a","NRCRI","F26R10P03:250591443"
"F29R13P02","GS_C1a","NRCRI","F29R13P02:250591579"
"F164P001","GS_C1a","NRCRI","F164P001:250597125"
"F7R2P09","GS_C1a","NRCRI","F7R2P09:250593306"
"F7R3P08","GS_C1a","NRCRI","F7R3P08:250593378"
"F31P002","GS_C1a","NRCRI","F31P002:250589751"
"F165P001","GS_C1a","NRCRI","F165P001:250597133"
"F16R18P06","GS_C1a","NRCRI","F16R18P06:250593673"
"F1P016","GS_C1a","NRCRI","F1P016:250589639"
"F52P001","GS_C1a","NRCRI","F52P001:250589739"
"F205P002","GS_C1a","NRCRI","F205P002:250597121"
"F3R05P05","GS_C1a","NRCRI","F3R05P05:250593049"
"F135P007","GS_C1a","NRCRI","F135P007:250592912"
"F111P005","GS_C1a","NRCRI","F111P005:250589997"
"F23R3P10","GS_C1a","NRCRI","F23R3P10:250591324"
"F35P006","GS_C1a","NRCRI","F35P006:250589744"
"F16R18P05","GS_C1a","NRCRI","F16R18P05:250593760"
"F120P009","GS_C1a","NRCRI","F120P009:250592855"
"F1P008","GS_C1a","NRCRI","F1P008:250589670"
"F21R18P04","GS_C1a","NRCRI","F21R18P04:250591152"
"F18R5P04","GS_C1a","NRCRI","F18R5P04:250593765"
"F142P003","GS_C1a","NRCRI","F142P003:250597009"
"F136P010","GS_C1a","NRCRI","F136P010:250592985"
"F1P028","GS_C1a","NRCRI","F1P028:250589640"
"F24R20P01","GS_C1a","NRCRI","F24R20P01:250591271"
"F86P005","GS_C1a","NRCRI","F86P005:250589865"
"F119P001","GS_C1a","NRCRI","F119P001:250590058"
"F13R22P01","GS_C1a","NRCRI","F13R22P01:250593617"
"F37P003","GS_C1a","NRCRI","F37P003:250589784"
"F119P016","GS_C1a","NRCRI","F119P016:250592869"
"F4P010","GS_C1a","NRCRI","F4P010:250589669"
"F11R13P02","GS_C1a","NRCRI","F11R13P02:250593428"
"F22R15P03","GS_C1a","NRCRI","F22R15P03:250591330"
"F1P033","GS_C1a","NRCRI","F1P033:250589680"
"F26R10P05","GS_C1a","NRCRI","F26R10P05:250591459"
"F136P006","GS_C1a","NRCRI","F136P006:250592953"
"F146P006","GS_C1a","NRCRI","F146P006:250597035"
"F37P006","GS_C1a","NRCRI","F37P006:250589808"
"F12R10P06","GS_C1a","NRCRI","F12R10P06:250593463"
"F4R05P03","GS_C1a","NRCRI","F4R05P03:250593163"
"F19R4P08","GS_C1a","NRCRI","F19R4P08:250591164"
"F29R23P04","GS_C1a","NRCRI","F29R23P04:250591580"
"F105P003","GS_C1a","NRCRI","F105P003:250589996"
"F140P002","GS_C1a","NRCRI","F140P002:250596974"
"F90P003","GS_C1a","NRCRI","F90P003:250589929"
"F11R6P01","GS_C1a","NRCRI","F11R6P01:250593483"
"F9R24P05","GS_C1a","NRCRI","F9R24P05:250593488"
"F123P004","GS_C1a","NRCRI","F123P004:250592841"
"F22R15P02","GS_C1a","NRCRI","F22R15P02:250591322"
"F17R16P05","GS_C1a","NRCRI","F17R16P05:250593707"
"F10R12P06","GS_C1a","NRCRI","F10R12P06:250593498"
"F26R25P03","GS_C1a","NRCRI","F26R25P03:250591453"
"F40P006","GS_C1a","NRCRI","F40P006:250589746"
"F103P10","GS_C1a","NRCRI","F103P10:250589987"
"F3P013","GS_C1a","NRCRI","F3P013:250589666"
"F29R23P06","GS_C1a","NRCRI","F29R23P06:250591596"
"F3P005","GS_C1a","NRCRI","F3P005:250589697"
"F14R12P09","GS_C1a","NRCRI","F14R12P09:250593587"
"F14R24P03","GS_C1a","NRCRI","F14R24P03:250593619"
"F3P021","GS_C1a","NRCRI","F3P021:250589635"
"F103P15","GS_C1a","NRCRI","F103P15:250590027"
"F7R17P06","GS_C1a","NRCRI","F7R17P06:250593300"
"F7R2P08","GS_C1a","NRCRI","F7R2P08:250593298"
"F86P002","GS_C1a","NRCRI","F86P002:250589936"
"F12R27P06","GS_C1a","NRCRI","F12R27P06:250593615"
"F140P019","GS_C1a","NRCRI","F140P019:250597023"
"F130P012","GS_C1a","NRCRI","F130P012:250592910"
"F4R22P04","GS_C1a","NRCRI","F4R22P04:250593219"
"F14R28P07","GS_C1a","NRCRI","F14R28P07:250593597"
"F16R20P03","GS_C1a","NRCRI","F16R20P03:250593674"
"F20R6P02","GS_C1a","NRCRI","F20R6P02:250591198"
"F14R25P04","GS_C1a","NRCRI","F14R25P04:250593596"
"F8R3P02","GS_C1a","NRCRI","F8R3P02:250593301"
"F120P025","GS_C1a","NRCRI","F120P025:250592793"
"F22R3P10","GS_C1a","NRCRI","F22R3P10:250591337"
"F26R15P01","GS_C1a","NRCRI","F26R15P01:250591396"
"F172P003","GS_C1a","NRCRI","F172P003:250597134"
"F9R23P06","GS_C1a","NRCRI","F9R23P06:250593424"
"F161P001","GS_C1a","NRCRI","F161P001:250597156"
"F37P001","GS_C1a","NRCRI","F37P001:250589768"
"F7R2P02","GS_C1a","NRCRI","F7R2P02:250593345"
"F103P006","GS_C1a","NRCRI","F103P006:250589931"
"F156P001","GS_C1a","NRCRI","F156P001:250597179"
"F12R10P07","GS_C1a","NRCRI","F12R10P07:250593471"
